date,cost,cost_3,cost_4,cost_5,cost_6,cost_7
2022/4/11,97.906273,97.838161,98.6229355,99.7873066,100.52592,101.041525
2022/4/12,97.828666,97.844748,97.83578725,98.4640816,99.4608665,100.140598
2022/4/13,97.837819,97.857586,97.84301575,97.8361936,98.3597045,99.22900257
2022/4/14,97.796395,97.82096,97.84228825,97.8336916,97.8295605,98.27923171
2022/4/15,97.819429,97.817881,97.82057725,97.8377164,97.8313145,97.82811314
2022/4/16,91.415188,95.677004,96.21720775,96.5394994,96.767295,96.914725
2022/4/17,91.477081,93.570566,94.62702325,95.2691824,95.695763,96.01155014
2022/4/18,91.474858,91.455709,93.046639,93.9965902,94.636795,95.09277657
2022/4/19,91.501087,91.484342,91.4670535,92.7375286,93.580673,94.18883671
2022/4/20,91.44499,91.473645,91.474504,91.4626408,92.5221055,93.27557543
2022/4/21,91.479733,91.47527,91.475167,91.4755498,91.4654895,92.37319514
2022/4/22,91.482385,91.469036,91.47704875,91.4766106,91.476689,91.46790314
2022/4/23,88.316149,90.426089,90.68081425,90.8448688,90.949867,91.02518329
2022/4/24,85.184581,88.327705,89.115712,89.5815676,89.9014875,90.12625471
2022/4/25,85.112959,86.204563,87.5240185,88.3151614,88.8367995,89.217412
2022/4/26,85.152421,85.149987,85.9415275,87.049699,87.788038,88.31045971
2022/4/27,85.17904,85.14814,85.15725025,85.78903,86.7379225,87.415324
2022/4/28,85.135087,85.155516,85.14487675,85.1528176,85.6800395,86.508946
2022/4/29,85.221523,85.17855,85.17201775,85.160206,85.1642685,85.61453714
2022/4/30,85.271113,85.209241,85.20169075,85.1918368,85.1786905,85.179532
2022/5/1,102.58711,91.026582,89.55370825,88.6787746,88.091049,87.66560757
2022/5/2,103.788619,97.215614,94.21709125,92.4006904,91.197082,90.333559
2022/5/3,103.860919,103.412216,98.87694025,96.1458568,94.3107285,93.00620157
2022/5/4,103.998703,103.882747,103.5588378,99.9012928,97.4546645,95.69472486
2022/5/5,104.000851,103.953491,103.912273,103.6472404,100.5845525,98.389834
2022/5/6,104.014828,104.004794,103.9688253,103.932784,103.708505,101.0745919
2022/5/7,103.996417,104.004032,104.0026998,103.9743436,103.9433895,103.7496353
2022/5/8,102.391276,103.467507,103.600843,103.680415,103.710499,103.721659
2022/5/9,97.598995,101.328896,102.000379,102.4004734,102.666845,102.837427
2022/5/10,97.626205,99.205492,100.4032233,101.1255442,101.604762,101.9467536
2022/5/11,97.628551,97.617917,98.81125675,99.8482888,100.542712,101.0367319
2022/5/12,97.647229,97.633995,97.625245,98.5784512,99.4814455,100.1290716
2022/5/13,97.837747,97.704509,97.684933,97.6677454,98.4550005,99.24663143
2022/5/14,97.727665,97.737547,97.710298,97.6934794,97.677732,98.35109543
2022/5/15,97.685005,97.750139,97.7244115,97.7052394,97.692067,97.678771
2022/5/16,94.567126,96.659932,96.95438575,97.0929544,97.1822205,97.24564686
2022/5/17,91.494502,94.582211,95.3685745,95.862409,96.159879,96.36968929
2022/5/18,91.288693,92.450107,93.7588315,94.5525982,95.100123,95.46399529
2022/5/19,92.239342,91.674179,92.39741575,93.4549336,94.1670555,94.69144
2022/5/20,92.317132,91.948389,91.83491725,92.381359,93.2653,93.90278071
2022/5/21,97.460782,94.005752,93.32648725,92.9600902,93.2279295,93.86465457
2022/5/22,92.338975,94.038963,93.58905775,93.1289848,92.856571,93.100936
2022/5/23,92.332393,94.04405,93.6123205,93.3377248,92.9962195,92.78168843
2022/5/24,87.63217,90.767846,92.44108,92.4162904,92.386799,92.22992671
2022/5/25,85.971025,88.645196,89.56864075,91.147069,91.3420795,91.47025986
2022/5/26,86.077597,86.560264,88.00329625,88.870432,90.302157,90.59001057
2022/5/27,86.015263,86.021295,86.42401375,87.6056896,88.3945705,89.68974357
2022/5/28,85.99687,86.02991,86.01518875,86.338585,87.337553,88.05204186
2022/5/29,85.895617,85.96925,85.99633675,85.9912744,86.264757,87.13156214
2022/5/30,86.021062,85.971183,85.982203,86.0012818,85.996239,86.22994343
2022/5/31,86.064913,85.993864,85.9946155,85.998745,86.011887,86.00604957
2022/6/1,103.858762,91.981579,90.4600885,89.5674448,88.9754145,88.56144057
2022/6/2,105.222757,98.382144,95.2918735,93.4126222,92.1766635,91.29646343
2022/6/3,105.519007,104.866842,100.1663598,97.3373002,95.430353,94.08271257
2022/6/4,106.002178,105.581314,105.150676,101.3335234,98.7814465,96.94061371
2022/6/5,105.942049,105.821078,105.6714978,105.3089506,102.101611,99.80438971
2022/6/6,105.50722,105.817149,105.7426135,105.6386422,105.3419955,102.5881266
2022/6/7,105.515305,105.654858,105.741688,105.6971518,105.618086,105.366754
2022/6/8,102.282559,104.435028,104.8117833,105.0498622,105.128053,105.1415821
2022/6/9,99.003076,102.26698,103.07704,103.6500418,104.0420645,104.2530563
2022/6/10,99.118531,100.134722,101.4798678,102.2853382,102.89479,103.3387026
2022/6/11,99.053899,99.058502,99.86451625,100.994674,101.746765,102.3460913
2022/6/12,99.033787,99.068739,99.05232325,99.6983704,100.6678595,101.3591967
2022/6/13,99.125254,99.07098,99.08286775,99.0669094,99.602851,100.4474873
2022/6/14,99.336247,99.165096,99.13729675,99.1335436,99.111799,99.56476471
2022/6/15,99.165751,99.209084,99.16525975,99.1429876,99.1389115,99.11950643
2022/6/16,92.906314,97.136104,97.6333915,97.9134706,98.103542,98.24854043
2022/6/17,92.801674,94.957913,96.0524965,96.667048,97.0615045,97.34613229
2022/6/18,92.931925,92.879971,94.451416,95.4283822,96.0445275,96.47156457
2022/6/19,96.708697,94.147432,93.8371525,94.9028722,95.641768,96.13940886
2022/6/20,92.880868,94.17383,93.830791,93.6458956,94.5658715,95.24735371
2022/6/21,92.922832,94.170799,93.8610805,93.6491992,93.525385,94.33115157
2022/6/22,92.930305,92.911335,93.8606755,93.6749254,93.5293835,93.44037357
2022/6/23,89.693542,91.848893,92.10688675,93.0272488,93.0113615,92.98140614
2022/6/24,86.505865,89.709904,90.513136,90.9866824,91.9403515,92.08200486
2022/6/25,86.564767,87.588058,88.92361975,89.7234622,90.2496965,91.17241086
2022/6/26,86.512015,86.527549,87.31904725,88.4412988,89.188221,89.715742
2022/6/27,86.561284,86.546022,86.53598275,87.1674946,88.127963,88.81294429
2022/6/28,86.511646,86.528315,86.537428,86.5311154,87.0581865,87.89706057
2022/6/29,86.806237,86.626389,86.5977955,86.5911898,86.576969,87.02219371
2022/6/30,86.950378,86.756087,86.70738625,86.668312,86.6510545,86.63031314
2022/7/1,103.923604,92.560073,91.04796625,90.1506298,89.544194,89.11856157
2022/7/2,105.255502,98.709828,95.73393025,93.8894734,92.6681085,91.78866657
2022/7/3,105.209512,104.796206,100.334749,97.6290466,95.7761465,94.45973757
2022/7/4,105.175249,105.213421,104.8909668,101.302849,98.886747,97.11887543
2022/7/5,105.142255,105.175672,105.1956295,104.9412244,101.94275,99.780391
2022/7/6,105.330082,105.215862,105.2142745,105.22252,105.006034,102.4266546
2022/7/7,105.186007,105.219448,105.2083983,105.208621,105.2164345,105.0317444
2022/7/8,103.709101,104.74173,104.8418613,104.9085388,104.958701,105.0011011
2022/7/9,98.846221,102.580443,103.2678528,103.6427332,103.8981525,104.0854896
2022/7/10,98.850907,100.468743,101.648059,102.3844636,102.8440955,103.1771174
2022/7/11,99.446041,99.047723,100.2130675,101.2076554,101.8947265,102.3586591
2022/7/12,98.887843,99.061597,99.007753,99.9480226,100.82102,101.4651717
2022/7/13,98.839057,99.057647,99.005962,98.9740138,99.763195,100.5378824
2022/7/14,99.674053,99.133651,99.2117485,99.1395802,99.090687,99.75046043
2022/7/15,99.573757,99.362289,99.2436775,99.2841502,99.211943,99.159697
2022/7/16,96.457852,98.568554,98.63617975,98.6865124,98.8131005,98.81850143
2022/7/17,93.273691,96.4351,97.24483825,97.563682,97.7843755,98.02175629
2022/7/18,93.331963,94.354502,95.65931575,96.4622632,96.8583955,97.14831657
2022/7/19,93.203026,93.26956,94.066633,95.1680578,95.919057,96.33619986
2022/7/20,93.255535,93.263508,93.26605375,93.9044134,94.849304,95.53855386
2022/7/21,93.254752,93.237771,93.261319,93.2637934,93.7961365,94.62151086
2022/7/22,93.300811,93.270366,93.253531,93.2692174,93.269963,93.72537571
2022/7/23,93.273988,93.276517,93.2712715,93.2576224,93.2700125,93.270538
2022/7/24,88.535641,91.70348,92.091298,92.3241454,92.4706255,92.59367371
2022/7/25,86.95549,89.588373,90.5164825,91.0641364,91.4293695,91.682749
2022/7/26,87.519454,87.670195,89.07114325,89.9170768,90.473356,90.87081014
2022/7/27,87.031435,87.168793,87.510505,88.6632016,89.4361365,89.981653
2022/7/28,86.966029,87.172306,87.118102,87.4016098,88.3803395,89.083264
2022/7/29,87.001666,86.99971,87.129646,87.0948148,87.3349525,88.18338614
2022/7/30,87.08323,87.016975,87.02059,87.1203628,87.092884,87.29899214
2022/7/31,86.982622,87.022506,87.00838675,87.0129964,87.097406,87.07713229
2022/8/1,104.506201,92.857351,91.39342975,90.5079496,89.9285305,89.58437671
2022/8/2,105.853891,99.114238,96.106486,94.285522,93.0656065,92.203582
2022/8/3,105.910486,105.423526,100.8133,98.067286,96.223016,94.90058929
2022/8/4,105.899242,105.887873,105.542455,101.8304884,99.372612,97.605334
2022/8/5,105.915925,105.908551,105.894886,105.617149,102.5113945,100.307371
2022/8/6,106.013644,105.942937,105.9348243,105.9186376,105.6832315,103.0117159
2022/8/7,106.014568,105.981379,105.9608448,105.950773,105.934626,105.7305653
2022/8/8,104.452396,105.493536,105.5991333,105.659155,105.7010435,105.7228789
2022/8/9,99.716896,103.39462,104.049376,104.4226858,104.6687785,104.8461653
2022/8/10,99.693007,101.287433,102.4692168,103.1781022,103.634406,103.957954
2022/8/11,99.762436,99.724113,100.9061838,101.9278606,102.6088245,103.0812674
2022/8/12,99.762511,99.739318,99.7337125,100.6774492,101.566969,102.2022083
2022/8/13,99.702073,99.74234,99.73000675,99.7273846,100.5148865,101.3005553
2022/8/14,99.759454,99.741346,99.7466185,99.7358962,99.7327295,100.4069676
2022/8/15,99.827905,99.763144,99.76298575,99.7628758,99.751231,99.746326
2022/8/16,96.623995,98.737118,98.97835675,99.1351876,99.239729,99.304483
2022/8/17,93.415588,96.622496,97.4067355,97.865803,98.181921,98.40770886
2022/8/18,93.489634,94.509739,95.8392805,96.6233152,97.1364415,97.51159429
2022/8/19,93.867157,93.590793,94.3490935,95.4448558,96.1639555,96.66940086
2022/8/20,93.768472,93.708421,93.63521275,94.2329692,95.1654585,95.82174357
2022/8/21,93.550873,93.728834,93.669034,93.6183448,94.1192865,94.93480343
2022/8/22,93.447313,93.588886,93.65845375,93.6246898,93.5898395,94.02329029
2022/8/23,93.471274,93.48982,93.559483,93.6210178,93.5991205,93.57290157
2022/8/24,88.623226,91.847271,92.2731715,92.5722316,92.7880525,92.88827843
2022/8/25,87.001417,89.698639,90.6358075,91.2188206,91.6437625,91.96139029
2022/8/26,88.21363,87.946091,89.32738675,90.151372,90.7179555,91.15374357
2022/8/27,87.041125,87.418724,87.7198495,88.8701344,89.6329975,90.192694
2022/8/28,87.108691,87.454482,87.34121575,87.5976178,88.5765605,89.27238229
2022/8/29,87.048994,87.06627,87.35311,87.2827714,87.5061805,88.35833671
2022/8/30,87.149932,87.102539,87.0871855,87.3124744,87.2606315,87.45528786
2022/8/31,87.065137,87.088021,87.0931885,87.0827758,87.2712515,87.23270371
2022/9/1,104.8942,93.036423,91.53956575,90.6533908,90.0513465,89.78881557
2022/9/2,106.301983,99.42044,96.352813,94.4920492,93.2614895,92.372866
2022/9/3,106.330099,105.842094,101.1478548,98.3482702,96.4650575,95.12843371
2022/9/4,106.341466,106.324516,105.966937,102.186577,99.6804695,97.875973
2022/9/5,106.595335,106.4223,106.3922208,106.0926166,102.92137,100.6683074
2022/9/6,106.714786,106.550529,106.4954215,106.4567338,106.1963115,103.4632866
2022/9/7,106.854604,106.721575,106.6265478,106.567258,106.5230455,106.2903533
2022/9/8,104.613328,106.060906,106.1945133,106.2239038,106.241603,106.2502287
2022/9/9,101.109109,104.192347,104.8229568,105.1774324,105.371438,105.5083896
2022/9/10,100.617367,102.113268,103.298602,103.9818388,104.4174215,104.692285
2022/9/11,101.566306,101.097594,101.9765275,102.9521428,103.57925,104.0101193
2022/9/12,102.039931,101.407868,101.3331783,101.9892082,102.8001075,103.3593473
2022/9/13,101.71828,101.774839,101.485471,101.4101986,101.9440535,102.6455607
2022/9/14,101.919913,101.892708,101.8111075,101.5723594,101.495151,101.9406049
2022/9/15,103.056163,102.231452,102.1835718,102.0601186,101.81966,101.7181527
2022/9/16,101.169814,102.04863,101.9660425,101.9808202,101.9117345,101.7268249
2022/9/17,95.200414,99.808797,100.336576,100.6129168,100.8507525,100.9529744
2022/9/18,96.78646,97.718896,99.05321275,99.6265528,99.975174,100.2701393
2022/9/19,97.668412,96.551762,97.706275,98.7762526,99.300196,99.64563657
2022/9/20,97.704142,97.386338,96.839857,97.7058484,98.5975675,99.07218829
2022/9/21,97.681318,97.684624,97.460083,97.0081492,97.70176,98.46667471
2022/9/22,97.68679,97.69075,97.6851655,97.5054244,97.121256,97.69962143
2022/9/23,92.906572,96.09156,96.4947055,96.7294468,96.738949,96.51915829
2022/9/24,88.757464,93.116942,94.258036,94.9472572,95.400783,95.59873686
2022/9/25,90.933835,90.865957,92.57116525,93.5931958,94.2783535,94.76264757
2022/9/26,95.645716,91.779005,92.06089675,93.1860754,93.9352825,94.473691
2022/9/27,94.851058,93.810203,92.54701825,92.618929,93.4635725,94.06610757
2022/9/28,94.639045,95.045273,94.0174135,92.9654236,92.955615,93.63149714
2022/9/29,94.702459,94.730854,94.9595695,94.1544226,93.2549295,93.20516414
2022/9/30,94.761109,94.700871,94.73841775,94.9198774,94.255537,93.470098
2022/10/1,106.045996,98.503188,97.53715225,96.9999334,96.7742305,95.93988829
2022/10/2,107.434315,102.74714,100.7359698,99.5165848,98.738997,98.29709971
2022/10/3,108.454435,107.311582,104.1739638,102.2796628,101.0062265,100.1269167
2022/10/4,107.404507,107.764419,107.3348133,104.8200724,103.1338035,101.9202666
2022/10/5,107.406619,107.755187,107.674969,107.3491744,105.2511635,103.7442057
2022/10/6,107.37178,107.394302,107.6593353,107.6143312,107.352942,105.5541087
2022/10/7,107.45113,107.409843,107.408509,107.6176942,107.587131,107.3669689
2022/10/8,106.025095,106.949335,107.063656,107.1318262,107.352261,107.363983
2022/10/9,101.112247,104.862824,105.490063,105.8733742,106.128563,106.4608304
2022/10/10,101.097427,102.744923,103.9214748,104.6115358,105.077383,105.4098293
2022/10/11,101.161042,101.123572,102.3489528,103.3693882,104.0364535,104.5179057
2022/10/12,101.288107,101.182192,101.1647058,102.1367836,103.022508,103.6438326
2022/10/13,101.101834,101.183661,101.1621025,101.1521314,101.964292,102.748126
2022/10/14,101.167771,101.185904,101.1796885,101.1632362,101.154738,101.8505033
2022/10/15,101.200561,101.156722,101.1895683,101.183863,101.169457,101.1612841
2022/10/16,98.838391,100.402241,100.5771393,100.7193328,100.792951,100.8364476
2022/10/17,96.063445,98.700799,99.317542,99.6744004,99.9433515,100.1173073
2022/10/18,96.468637,97.123491,98.1427585,98.747761,99.1401065,99.44696371
2022/10/19,96.180754,96.237612,96.88780675,97.7503576,98.3199265,98.71734186
2022/10/20,96.133381,96.260924,96.21155425,96.7369216,97.4808615,98.00756286
2022/10/21,95.248972,95.854369,96.007936,96.0190378,96.48893,97.16202014
2022/10/22,94.77838,95.386911,95.58537175,95.7620248,95.8122615,96.24456571
2022/10/23,95.499172,95.175508,95.41497625,95.5681318,95.718216,95.76753443
2022/10/24,92.23783,94.171794,94.4410885,94.779547,95.0130815,95.221018
2022/10/25,90.113923,92.616975,93.15732625,93.5756554,94.001943,94.31320171
2022/10/26,89.746219,90.699324,91.899286,92.4751048,92.937416,93.39398243
2022/10/27,89.761174,89.873772,90.4647865,91.4716636,92.022783,92.48366714
2022/10/28,88.895815,89.467736,89.62928275,90.1509922,91.0423555,91.57607329
2022/10/29,88.440769,89.032586,89.21099425,89.39158,89.865955,90.67070029
2022/10/30,89.429806,88.92213,89.131891,89.2547566,89.397951,89.803648
2022/10/31,90.511747,89.460774,89.31953425,89.4078622,89.464255,89.55706471
2022/11/1,111.749035,97.230196,95.03283925,93.8054344,93.131391,92.647795
2022/11/2,108.296077,103.518953,99.99666625,97.6854868,96.2205415,95.29777471
2022/11/3,108.191047,109.412053,104.6869765,101.6355424,99.4364135,97.93061371
2022/11/4,108.003364,108.163496,109.0598808,105.350254,102.696846,100.6602636
2022/11/5,108.354343,108.182918,108.2112078,108.9187732,105.8509355,103.5050599
2022/11/6,111.834754,109.397487,109.095877,108.935917,109.40477,106.7057667
2022/11/7,108.596362,109.595153,109.1972058,108.995974,108.8793245,109.2892831
2022/11/8,106.029604,108.82024,108.7037658,108.5636854,108.501579,108.4722216
2022/11/9,103.220194,105.94872,107.4202285,107.6070514,107.6731035,107.7470954
2022/11/10,103.11988,104.123226,105.24151,106.5601588,106.8591895,107.022643
2022/11/11,102.091558,102.810544,103.615309,104.6115196,105.815392,106.1780993
2022/11/12,101.833288,102.348242,102.56623,103.2589048,104.148481,105.24652
2022/11/13,102.811114,102.24532,102.46396,102.6152068,103.184273,103.9574286
2022/11/14,103.108399,102.584267,102.4610897,102.5928478,102.6974055,103.1734339
2022/11/15,102.991708,102.970407,102.6861273,102.5672134,102.6593245,102.7394487
2022/11/16,98.027629,101.375912,101.7347125,101.7544276,101.810616,101.9976537
2022/11/17,98.025406,99.681581,100.5382855,100.9928512,101.132924,101.2698717
2022/11/18,96.180499,97.411178,98.8063105,99.6667282,100.1907925,100.4254347
2022/11/19,95.4013,96.535735,96.9087085,98.1253084,98.9558235,99.50657929
2022/11/20,97.314712,96.298837,96.73047925,96.9899092,97.990209,98.721379
2022/11/21,98.061022,96.925678,96.73938325,96.9965878,97.168428,98.00032514
2022/11/22,98.042578,97.806104,97.204903,97.0000222,97.1709195,97.29330657
2022/11/23,95.293666,97.132422,97.1779945,96.8226556,96.7156295,96.90274043
2022/11/24,92.21311,95.183118,95.902594,96.1850176,96.054398,96.07241243
2022/11/25,89.872072,92.459616,93.8553565,94.6964896,95.13286,95.17120857
2022/11/26,89.183575,90.422919,91.64060575,92.9210002,93.7776705,94.28296214
2022/11/27,91.453141,90.169596,90.6804745,91.6031128,92.676357,93.44559486
2022/11/28,92.052679,90.896465,90.64036675,90.9549154,91.6780405,92.58726014
2022/11/29,91.952614,91.819478,91.16050225,90.9028162,91.1211985,91.71726529
2022/11/30,92.300659,92.101984,91.93977325,91.3885336,91.13579,91.28969286
